State Name,Constitution Assembly,Candidate Name,Party Name,Status,Obtained Votes,Difference Votes,Img urls,Party Short Names,party_color
Telangana,Nizamabad - 4,DEVATHI SRINIVAS,Bahujan Mukti Party,lost,636 ,( -591682),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DEVAT-2024-20240427080758.jpg,BMP,#335AFF
Telangana,Nizamabad - 4,B B NAIK,Independent,lost,581 ,( -591737),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BBNA-2024-20240427083246.jpg,IND,#AEBEDF
Telangana,Nizamabad - 4,BHUKYA. NANDU,Vidhyarthula Rajakiya Party,lost,580 ,( -591738),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BHUKY-2024-5317.jpg,VRP,#33FF96
Telangana,Nizamabad - 4,RAPALLY SATYANARAYANA,Independent,lost,426 ,( -591892),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAPAL-2024-5154.jpg,IND,#AEBEDF
Telangana,Nizamabad - 4,RAGI ANIL,Independent,lost,375 ,( -591943),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAGIA-2024-5707.jpg,IND,#AEBEDF
Telangana,Nizamabad - 4,PALAMURI SAI NIKHIL,Independent,lost,307 ,( -592011),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PALAM-2024-20240427084450.jpg,IND,#AEBEDF
Telangana,Nizamabad - 4,PRASHANTH KATRAJI,Independent,lost,284 ,( -592034),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KATRA-2024-20240426072136.jpg,IND,#AEBEDF
Telangana,Nizamabad - 4,NOTA,None of the Above,,4483 ,( -587835),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Telangana,Peddapalle  - 2,VAMSI KRISHNA GADDAM,Indian National Congress,won,475587 ,(+ 131364),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VAMSI-2024-20240425104659.jpg,INC,#19AAED
Telangana,Peddapalle  - 2,SRINIVAS GOMASE,Bharatiya Janata Party,lost,344223 ,( -131364),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SRINI-2024-7750.jpg,BJP,#FF944D
Telangana,Peddapalle  - 2,ESHWAR KOPPULA,Bharat Rashtra Samithi,lost,193356 ,( -282231),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ESHWA-2024-5710.jpg,BRS,#33FFF5
Telangana,Peddapalle  - 2,ERUKULLA RAJA NARSAIAH,Bahujan Samaj Party,lost,6799 ,( -468788),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ERUKU-2024-7322.jpg,BSP,#33FFF5
Telangana,Peddapalle  - 2,VENUGOPAL MOYYI,Bahujan Mukti Party,lost,5223 ,( -470364),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VENUG-2024-8264.jpg,BMP,#335AFF
Telangana,Peddapalle  - 2,MOTHE NARESH,Peoples Party of India (Democratic),lost,5007 ,( -470580),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOTHE-2024-6860.jpg,PPOI,#FF33A6
Telangana,Peddapalle  - 2,RAMESH MANDA,Dharma Samaj Party,lost,4334 ,( -471253),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMES-2024-7157.jpg,DSP,#FF3333
Telangana,Peddapalle  - 2,AMBOJU SUMALATHA,Alliance of Democratic Reforms Party,lost,3783 ,( -471804),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AMBOJ-2024-7243.jpg,AODRP,#F533FF
Telangana,Peddapalle  - 2,DURGAM RAMULU,Independent,lost,3434 ,( -472153),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DURGA-2024-8297.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,MULKALLA RAJENDRAPRASAD,Independent,lost,2789 ,( -472798),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MULKA-2024-7142.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,RAMCHANDAR NICHHAKOLA,Dalita Bahujana Party,lost,2629 ,( -472958),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMCH-2024-8751.jpg,DBP,#FF9633
Telangana,Peddapalle  - 2,KANDI CHANDU,Rashtriya Manav Party,lost,2410 ,( -473177),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KANDI-2024-8222.jpg,RMP,#FF33A6
Telangana,Peddapalle  - 2,RAMULA KARTHIK,Independent,lost,2288 ,( -473299),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMUL-2024-7104.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,MOLUGU VENKATESH,New India Party,lost,2269 ,( -473318),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOLUG-2024-9021.jpg,NIP,#9633FF
Telangana,Peddapalle  - 2,ERUGURALA BHAGYALAXMI,Pyramid Party of India,lost,2125 ,( -473462),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ERUGU-2024-20240424121444.jpg,PPOI,#FF5733
Telangana,Peddapalle  - 2,GADDAM MARUTHI,Independent,lost,2081 ,( -473506),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GADDA-2024-6954.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,NAVEEN NUKALA,Independent,lost,2067 ,( -473520),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NAVEE-2024-5353.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,MEKALA AKSHAY KUMAR,Independent,lost,1902 ,( -473685),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MEKAL-2024-6830.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,KATKURI SANDEEP,Independent,lost,1872 ,( -473715),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KATKU-2024-6836.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,BOTLA CHANDRAIAH,Independent,lost,1747 ,( -473840),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOTLA-2024-7123.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,ERIKILLA RAJESH,Independent,lost,1734 ,( -473853),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ERIKI-2024-7338.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,AKKAPAKA THIRUPATHI,Independent,lost,1669 ,( -473918),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AKKAP-2024-5412.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,DURGAM SANTHOSH,Prajarajya Samithi,lost,1614 ,( -473973),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DURGA-2024-8599.jpg,PS,#33FFF5
Telangana,Peddapalle  - 2,MAMIDIPALLY BAPAIAH,Independent,lost,1504 ,( -474083),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MAMID-2024-8123.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,DUDA MAHIPAL,Independent,lost,1496 ,( -474091),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DUDAM-2024-5109.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,BOODIDHA THIRUPATHI,Independent,lost,1393 ,( -474194),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOODI-2024-7913.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,DAGAM SRINIVAS,Independent,lost,1388 ,( -474199),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DAGAM-2024-8208.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,KADASI SHEKHAR,Independent,lost,1272 ,( -474315),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KADAS-2024-8284.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,DR VASARLA NATHANIAL,Independent,lost,1217 ,( -474370),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DRVAS-2024-8969.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,AARNAKONDA RAJU,Independent,lost,1167 ,( -474420),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AARNA-2024-6912.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,NARESH JANAGAMA,Independent,lost,1123 ,( -474464),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NARES-2024-7135.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,CHILUKA ANAND,Yuva Taram Party,lost,1093 ,( -474494),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHILU-2024-7204.jpg,YTP,#96FF33
Telangana,Peddapalle  - 2,TALLAPALLY NARESH,Independent,lost,968 ,( -474619),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/TALLA-2024-7253.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,KURMA MAHENDER,Independent,lost,865 ,( -474722),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KURMA-2024-7836.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,CHANDANAGIRI SHRINIVAS,Independent,lost,766 ,( -474821),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHAND-2024-7964.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,KASHI SATHISH KUMAR,Anti Corruption Dynamic Party,lost,751 ,( -474836),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KASHI-2024-7943.jpg,ACDP,#FF3335
Telangana,Peddapalle  - 2,KANAKAIAH MULKALA,Socialist Party (India),lost,720 ,( -474867),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KANAK-2024-7331.jpg,SP,#F5FF33
Telangana,Peddapalle  - 2,SRINIVAS PANTHUKALA,Independent,lost,703 ,( -474884),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SRINI-2024-8793.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,KONKATI LINGA MURTHI,Independent,lost,661 ,( -474926),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KONKA-2024-6006.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,JUPAKA KIRAN,Independent,lost,653 ,( -474934),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/JUPAK-2024-8767.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,RAJKUMAR DURGAM,Independent,lost,479 ,( -475108),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAJKU-2024-5326.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,RAJESHAM RACHARLA,Independent,lost,423 ,( -475164),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAJES-2024-20240424020741.jpg,IND,#AEBEDF
Telangana,Peddapalle  - 2,NOTA,None of the Above,,5711 ,( -469876),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Telangana,Secunderabad - 8,G. KISHAN REDDY,Bharatiya Janata Party,won,473012 ,(+ 49944),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GKISH-2024-20240419022530.jpg,BJP,#FF944D
Telangana,Secunderabad - 8,DANAM NAGENDER,Indian National Congress,lost,423068 ,( -49944),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DANAM-2024-7669.jpg,INC,#19AAED
Telangana,Secunderabad - 8,PADMA RAO . T,Bharat Rashtra Samithi,lost,129586 ,( -343426),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PADMA-2024-20240422112422.jpg,BRS,#33FFF5
Telangana,Secunderabad - 8,DR.  BASWANANDAM DANDEPU,Bahujan Samaj Party,lost,2268 ,( -470744),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DRBA-2024-20240426083019.jpg,BSP,#33FFF5
Telangana,Secunderabad - 8,SARARAPU SRISAILAM,Telangana Rajya Samithi,lost,1727 ,( -471285),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SARAR-2024-7638.jpg,TRS,#F533FF
Telangana,Secunderabad - 8,SAPAVAT SUMAN,Independent,lost,996 ,( -472016),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SAPAV-2024-8144.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,R.S.J. THOMAS,Jai Swaraj Party,lost,974 ,( -472038),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAYAP-2024-6786.jpg,JSP,#FF3335
Telangana,Secunderabad - 8,RAASALA VINOD KUMAR,Dharma Samaj Party,lost,826 ,( -472186),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAASA-2024-7099.jpg,DSP,#FF3333
Telangana,Secunderabad - 8,KOLISETTY SHIVA KUMAR,Yuga Thulasi Party,lost,679 ,( -472333),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KOLIS-2024-20240420120932.jpg,YTP,#33FF96
Telangana,Secunderabad - 8,MACHCHERLA VENKATA REDDY,Independent,lost,673 ,( -472339),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MACHC-2024-6903.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,MOHAMMED AKRAM ALI KHAN,Independent,lost,597 ,( -472415),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-20240426084836.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,MOHAMMED RAFIUDDIN KALEEM,All India Majlis-E-Inquilab-E-Millat,lost,484 ,( -472528),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-8170.jpg,AI,#FF9633
Telangana,Secunderabad - 8,LUNAVATH HARI RAM,Independent,lost,474 ,( -472538),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/LUNAV-2024-20240427124055.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,BOGGULA SUNIITHHA,Independent,lost,418 ,( -472594),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOGGU-2024-20240427123623.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,MOHAMMED AYUB ALI,Anna YSR Congress Party,lost,410 ,( -472602),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-9053.jpg,AYCP,#9633FF
Telangana,Secunderabad - 8,MOHAMMED FASI UDDIN,Independent,lost,342 ,( -472670),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-7861.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,PULIMAMIDI VENKATESH GUPTA,Independent,lost,340 ,( -472672),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PULIM-2024-20240423122353.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,IBRAHIM KHAN,Independent,lost,320 ,( -472692),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/IBRAH-2024-8128.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,ANDRAPU SUDARSHAN,Independent,lost,315 ,( -472697),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ANDRA-2024-20240426073130.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,JUNAID ANAM SIDDIQUI,Independent,lost,295 ,( -472717),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/JUNAI-2024-8115.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,KRANTHI KUMAR BANDELA,Indian National Yuva Jana Party,lost,285 ,( -472727),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KRANT-2024-7214.jpg,INYJP,#F533FF
Telangana,Secunderabad - 8,DR. R. GANGADHAR,Socialist Unity Centre Of India (COMMUNIST),lost,281 ,( -472731),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RGANG-2024-20240420120758.jpg,SUCOI,#F533FF
Telangana,Secunderabad - 8,UTTAM PRAVEEN KUMAR,Independent,lost,274 ,( -472738),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/UTTAM-2024-7432.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,GOWLIKAR SONY,Social Justice Party of India,lost,272 ,( -472740),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GOWLI-2024-7464.jpg,SJPOI,#33FFAA
Telangana,Secunderabad - 8,BATHULA RAVI,Independent,lost,252 ,( -472760),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BATHU-2024-7380.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,P C LINGANNA,Independent,lost,243 ,( -472769),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PONNA-2024-7126.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,MOHAMMED IBRAHIM AHMED,Independent,lost,242 ,( -472770),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-8181.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,SANGALA FLORY,Independent,lost,223 ,( -472789),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SANGA-2024-7106.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,GANESH BHARGAVI GUNDE,Jai Bharat National Party,lost,223 ,( -472789),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GANES-2024-9065.jpg,JBNP,#33FFF5
Telangana,Secunderabad - 8,MOHAMMED ABDUL AZEEM,Independent,lost,221 ,( -472791),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-6762.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,V. K. VIJAYA LAKSHMI,Independent,lost,216 ,( -472796),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VKV-2024-7629.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,CHEEKATI BHUPAL GOUD,All India Backward People Sunami Party,lost,210 ,( -472802),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHEEK-2024-8234.jpg,AIBPSP,#FF3333
Telangana,Secunderabad - 8,BOMMAKANTI SOWMYA,Pyramid Party of India,lost,205 ,( -472807),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOMMA-2024-7133.jpg,PPOI,#FF5733
Telangana,Secunderabad - 8,KRUPAVARAM GANDU,Independent,lost,161 ,( -472851),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KRUPA-2024-7117.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,PAMPARI NARENDER,Independent,lost,143 ,( -472869),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PAMPA-2024-7391.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,SYED KHADER,Independent,lost,133 ,( -472879),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SYEDK-2024-20240423063144.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,B . SUNITHA RANI,Socialist Party (India),lost,133 ,( -472879),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BEERA-2024-6151.jpg,SP,#F5FF33
Telangana,Secunderabad - 8,PAGIDIPALLI SHYAMSON,Viduthalai Chiruthaigal Katchi,lost,130 ,( -472882),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PAGID-2024-20240423055328.jpg,VCK,#96FF33
Telangana,Secunderabad - 8,CHALIKA CHANDRA SEKHAR,Independent,lost,129 ,( -472883),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHALI-2024-20240419053939.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,REDDYMALLA PARVATHI,Independent,lost,127 ,( -472885),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/REDDY-2024-7408.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,VELAMARTHI. RAVI KIRAN,Independent,lost,124 ,( -472888),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VELAM-2024-7230.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,K. MURALI KRISHNA,Independent,lost,120 ,( -472892),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KMUR-2024-6971.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,DEVENDAR KONNE,Independent,lost,117 ,( -472895),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KONNE-2024-7112.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,KONDOJU MOHAN,Independent,lost,114 ,( -472898),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KONDO-2024-7838.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,MD KHALEEL UZ ZAMA,Independent,lost,111 ,( -472901),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MDKHA-2024-20240426084749.jpg,IND,#AEBEDF
Telangana,Secunderabad - 8,NOTA,None of the Above,,5166 ,( -467846),	https://results.eci.gov.in/PcResultGenJune2024/img/nota.jpg,NOTA,#FF3333
Telangana,Warangal - 15,KADIYAM KAVYA,Indian National Congress,won,581294 ,(+ 220339),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KADIY-2024-20240429090959.jpg,INC,#19AAED
Telangana,Warangal - 15,AROORI RAMESH,Bharatiya Janata Party,lost,360955 ,( -220339),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AROOR-2024-7563.jpg,BJP,#FF944D
Telangana,Warangal - 15,Dr. MARAPALLY SUDHEER KUMAR,Bharat Rashtra Samithi,lost,232033 ,( -349261),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DrMA-2024-20240430040722.jpg,BRS,#33FFF5
Telangana,Warangal - 15,AMBOJU BUDDAIAH,Alliance of Democratic Reforms Party,lost,11115 ,( -570179),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AMBOJ-2024-20240418040240.jpg,AODRP,#F533FF
Telangana,Warangal - 15,KALPANA PANJA,Bahujan Samaj Party,lost,9327 ,( -571967),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KALPA-2024-5982.jpg,BSP,#33FFF5
Telangana,Warangal - 15,KONGARA ANIL KUMAR,Independent,lost,6259 ,( -575035),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KONGA-2024-20240429091122.jpg,IND,#AEBEDF
Telangana,Warangal - 15,ANIL KUMAR GADEPAKA,Independent,lost,4486 ,( -576808),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ANILK-2024-20240420034418.jpg,IND,#AEBEDF
Telangana,Warangal - 15,BUNGA JYOTHI RAMANA,Aihra National Party,lost,4265 ,( -577029),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BUNGA-2024-7696.jpg,ANP,#33FFAA
Telangana,Warangal - 15,MEKALA SUMAN,Dharma Samaj Party,lost,4038 ,( -577256),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MEKAL-2024-6810.jpg,DSP,#FF3333
Telangana,Warangal - 15,AR NENA PREM READY RIPEEKA,Mana Telangana Rashtra Samaikya Party,lost,3634 ,( -577660),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ARNEN-2024-20240419011303.jpg,MTRSP,#33FF96
Telangana,Warangal - 15,KOYYADA NARESH,Independent,lost,3286 ,( -578008),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KOYYA-2024-20240429091200.jpg,IND,#AEBEDF
Telangana,Warangal - 15,PRAMEELA JANNU,Independent,lost,3022 ,( -578272),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PRAME-2024-7590.jpg,IND,#AEBEDF
Telangana,Warangal - 15,BARIGELA SHIVA,Independent,lost,2949 ,( -578345),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BARIG-2024-5367.jpg,IND,#AEBEDF
Telangana,Warangal - 15,S P K  SAGAR,Jai Maha Bharath Party,lost,2773 ,( -578521),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SVKSA-2024-20240430042310.jpg,JMBP,#33FF96
Telangana,Warangal - 15,PASULA RAVI,Republican Party of India (Athawale),lost,2239 ,( -579055),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PASUL-2024-8141.jpg,RPOI,#FF33A6
Telangana,Warangal - 15,DEVARAJU PENDELA,Rashtriya Praja Congress  (Secular),lost,2083 ,( -579211),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DEVAR-2024-7794.jpg,RPC,#3357FF
Telangana,Warangal - 15,POTHARAJU NARASIMHARAJU,Independent,lost,1955 ,( -579339),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/POTHA-2024-7231.jpg,IND,#AEBEDF
Telangana,Warangal - 15,BOLLAM VIJAY KUMAR,Independent,lost,1825 ,( -579469),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOLLA-2024-7834.jpg,IND,#AEBEDF
Telangana,Warangal - 15,MACHA DEVENDER,Viduthalai Chiruthaigal Katchi,lost,1769 ,( -579525),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MACHA-2024-7066.jpg,VCK,#96FF33
Telangana,Warangal - 15,NARMADA PRAVEEN,Pyramid Party of India,lost,1664 ,( -579630),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NARMA-2024-5331.jpg,PPOI,#FF5733
Telangana,Warangal - 15,ROOPA POLEPAKA,Independent,lost,1659 ,( -579635),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ROOPA-2024-8175.jpg,IND,#AEBEDF
Telangana,Warangal - 15,DHAYAKAR GAJJI,Independent,lost,1638 ,( -579656),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GAJJI-2024-8460.jpg,IND,#AEBEDF
Telangana,Warangal - 15,POGULA ASHOK,Independent,lost,1337 ,( -579957),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/POGUL-2024-7050.jpg,IND,#AEBEDF
Telangana,Warangal - 15,THANDRA ESHWAR,Independent,lost,1292 ,( -580002),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/THAND-2024-8511.jpg,IND,#AEBEDF
Telangana,Warangal - 15,MANDA NARESH,Independent,lost,1051 ,( -580243),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MANDA-2024-20240429091056.jpg,IND,#AEBEDF
